Dec-86,13.12,13.12,13.12,13.12,0.15%
Nov-86,13.1,13.1,13.1,13.1,0.92%
Oct-86,12.98,12.98,12.98,12.98,1.64%
Sep-86,12.77,12.77,12.77,12.77,1.83%
Aug-86,12.54,12.54,12.54,12.54,-0.32%
Jul-86,12.58,12.58,12.58,12.58,1.29%
Jun-86,12.42,12.42,12.42,12.42,-2.74%
May-86,12.77,12.77,12.77,12.77,3.82%
Apr-86,12.3,12.3,12.3,12.3,-0.08%
Mar-86,12.31,12.31,12.31,12.31,0.33%
Feb-86,12.27,12.27,12.27,12.27,-0.57%
Jan-86,12.34,12.34,12.34,12.34,1.90%
Dec-85,12.11,12.11,12.11,12.11,0.50%
Nov-85,12.05,12.05,12.05,12.05,0.00%
Oct-85,12.05,12.05,12.05,12.05,0.67%
Sep-85,11.97,11.97,11.97,11.97,0.08%
Aug-85,11.96,11.96,11.96,11.96,1.36%
Jul-85,11.8,11.8,11.8,11.8,-4.84%
Jun-85,12.4,12.4,12.4,12.4,-0.56%
May-85,12.47,12.47,12.47,12.47,0.32%
Apr-85,12.43,12.43,12.43,12.43,1.89%
Mar-85,12.2,12.2,12.2,12.2,-5.65%
Feb-85,12.93,12.93,12.93,12.93,2.05%
Jan-85,12.67,12.67,12.67,12.67,2.34%
Dec-84,12.38,12.38,12.38,12.38,0.73%
Nov-84,12.29,12.29,12.29,12.29,1.40%
Oct-84,12.12,12.12,12.12,12.12,1.68%
Sep-84,11.92,11.92,11.92,11.92,2.76%
Aug-84,11.6,11.6,11.6,11.6,0.43%
Jul-84,11.55,11.55,11.55,11.55,2.94%
Jun-84,11.22,11.22,11.22,11.22,1.54%
May-84,11.05,11.05,11.05,11.05,1.10%
Apr-84,10.93,10.93,10.93,10.93,1.58%
Mar-84,10.76,10.76,10.76,10.76,0.65%
Feb-84,10.69,10.69,10.69,10.69,-0.65%
Jan-84,10.76,10.76,10.76,10.76,2.57%
Dec-83,10.49,10.49,10.49,10.49,0.67%
Nov-83,10.42,10.42,10.42,10.42,1.26%
Oct-83,10.29,10.29,10.29,10.29,0.88%
Sep-83,10.2,10.2,10.2,10.2,-0.20%
Aug-83,10.22,10.22,10.22,10.22,0.79%
Jul-83,10.14,10.14,10.14,10.14,0.50%
Jun-83,10.09,10.09,10.09,10.09,1.10%
May-83,9.98,9.98,9.98,9.98,-0.20%
Apr-83,10,10,10,10,-0.20%
Mar-83,10.02,10.02,10.02,10.02,0.60%
Feb-83,9.96,9.96,9.96,9.96,0.50%
Jan-83,9.91,9.91,9.91,9.91,3.01%
Dec-82,9.62,9.62,9.62,9.62,-1.23%
Nov-82,9.74,9.74,9.74,9.74,0.31%
Oct-82,9.71,9.71,9.71,9.71,0.00%
Sep-82,9.71,9.71,9.71,9.71,0.83%
Aug-82,9.63,9.63,9.63,9.63,0.73%
Jul-82,9.56,9.56,9.56,9.56,0.31%
Jun-82,9.53,9.53,9.53,9.53,1.49%
May-82,9.39,9.39,9.39,9.39,0.43%
Apr-82,9.35,9.35,9.35,9.35,0.00%
Mar-82,9.35,9.35,9.35,9.35,0.43%
Feb-82,9.31,9.31,9.31,9.31,1.86%
Jan-82,9.14,9.14,9.14,9.14,0.11%
Dec-81,9.13,9.13,9.13,9.13,0.11%
Nov-81,9.12,9.12,9.12,9.12,-0.11%
Oct-81,9.13,9.13,9.13,9.13,0.11%
Sep-81,9.12,9.12,9.12,9.12,0.77%
Aug-81,9.05,9.05,9.05,9.05,0.56%
Jul-81,9,9,9,9,4.41%
Jun-81,8.62,8.62,8.62,8.62,1.65%
May-81,8.48,8.48,8.48,8.48,1.80%
Apr-81,8.33,8.33,8.33,8.33,0.73%
Mar-81,8.27,8.27,8.27,8.27,-0.72%
Feb-81,8.33,8.33,8.33,8.33,2.84%
Jan-81,8.1,8.1,8.1,8.1,2.02%
Dec-80,7.94,7.94,7.94,7.94,1.53%
Nov-80,7.82,7.82,7.82,7.82,1.30%
Oct-80,7.72,7.72,7.72,7.72,-0.39%
Sep-80,7.75,7.75,7.75,7.75,0.00%
Aug-80,7.75,7.75,7.75,7.75,-0.64%
Jul-80,7.8,7.8,7.8,7.8,0.00%
Jun-80,7.8,7.8,7.8,7.8,0.65%
May-80,7.75,7.75,7.75,7.75,-1.90%
Apr-80,7.9,7.9,7.9,7.9,-3.89%
Mar-80,8.22,8.22,8.22,8.22,1.99%
Feb-80,8.06,8.06,8.06,8.06,0.00%
Jan-80,8.06,8.06,8.06,8.06,0.75%
Dec-79,8,8,8,8,-0.37%
Nov-79,8.03,8.03,8.03,8.03,-4.40%
Oct-79,8.4,8.4,8.4,8.4,4.09%
Sep-79,8.07,8.07,8.07,8.07,0.50%
Aug-79,8.03,8.03,8.03,8.03,0.88%
Jul-79,7.96,7.96,7.96,7.96,-1.24%
Jun-79,8.06,8.06,8.06,8.06,-1.23%
May-79,8.16,8.16,8.16,8.16,-2.51%
Apr-79,8.37,8.37,8.37,8.37,2.57%
Mar-79,8.16,8.16,8.16,8.16,-0.73%
Feb-79,8.22,8.22,8.22,8.22,-0.84%
Jan-79,8.29,8.29,8.29,8.29,0.73%
Dec-78,8.23,8.23,8.23,8.23,-1.20%
Nov-78,8.33,8.33,8.33,8.33,8.75%
Oct-78,7.66,7.66,7.66,7.66,-3.89%
Sep-78,7.97,7.97,7.97,7.97,-2.33%
Aug-78,8.16,8.16,8.16,8.16,2.38%
Jul-78,7.97,7.97,7.97,7.97,-4.32%
Jun-78,8.33,8.33,8.33,8.33,-1.30%
May-78,8.44,8.44,8.44,8.44,-1.63%
Apr-78,8.58,8.58,8.58,8.58,3.00%
Mar-78,8.33,8.33,8.33,8.33,2.46%
Feb-78,8.13,8.13,8.13,8.13,0.37%
Jan-78,8.1,8.1,8.1,8.1,-1.58%
Dec-77,8.23,8.23,8.23,8.23,-4.52%
Nov-77,8.62,8.62,8.62,8.62,0.82%
Oct-77,8.55,8.55,8.55,8.55,-2.06%
Sep-77,8.73,8.73,8.73,8.73,0.00%
Aug-77,8.73,8.73,8.73,8.73,0.00%
Jul-77,8.73,8.73,8.73,8.73,-1.69%
Jun-77,8.88,8.88,8.88,8.88,0.57%
May-77,8.83,8.83,8.83,8.83,-0.23%
Apr-77,8.85,8.85,8.85,8.85,0.34%
