2014,2014090400,GB,19,3,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Deep,23,right,0,NA,R.Cobb,NA,NA,NA,NA,0,16,20,SEA
2014,2014090400,SEA,20,1,SEA,GB,1,0,NA,NA,QB Kneel,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,36,20,SEA
2014,2014090400,SEA,20,2,SEA,GB,1,0,NA,NA,QB Kneel,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,36,20,SEA
2014,2014090400,SEA,20,3,SEA,GB,1,0,NA,NA,QB Kneel,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,36,20,SEA
2014,2014090400,SEA,20,NA,SEA,GB,1,0,NA,NA,End of Game,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,36,20,SEA
2014,2014090700,NO,1,1,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,1,right,0,NA,T.Cadet,NA,NA,NA,NA,0,0,0,ATL
2014,2014090700,NO,1,2,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Deep,31,middle,0,NA,B.Cooks,NA,NA,NA,NA,0,0,0,ATL
2014,2014090700,ATL,1,1,NO,ATL,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,NA,NA,NA,NA,0,0,0,ATL
2014,2014090700,ATL,1,2,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,-5,right,0,NA,B.Cooks,NA,NA,NA,NA,0,0,0,ATL
2014,2014090700,ATL,1,3,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,9,middle,0,NA,M.Colston,P.Worrilow,NA,NA,NA,0,0,0,ATL
2014,2014090700,ATL,1,1,NO,ATL,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,0,0,ATL
2014,2014090700,ATL,1,2,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,15,right,0,NA,J.Graham,NA,NA,NA,NA,0,0,0,ATL
2014,2014090700,ATL,1,3,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,14,left,0,NA,B.Cooks,NA,NA,NA,NA,0,0,0,ATL
2014,2014090700,ATL,2,1,ATL,NO,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,0,3,ATL
2014,2014090700,ATL,2,2,ATL,NO,1,0,NA,NA,Pass,M.Ryan,00-0026143,1,Short,2,left,0,NA,H.Douglas,NA,NA,NA,NA,0,0,3,ATL
2014,2014090700,ATL,2,3,ATL,NO, False Start, enforced at ATL 24 - No Play.",0,NA,0,0,NA,No Play,None,0,0,0,None,0,NA,NA,NA,NA,ATL,False Start,0,3
2014,2014090700,ATL,2,3,ATL,NO,1,0,NA,NA,Pass,M.Ryan,00-0026143,1,Short,6,left,0,NA,D.Hester,NA,NA,NA,NA,0,0,3,ATL
2014,2014090700,NO,3,1,NO,ATL,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,NA,NA,NA,NA,0,3,3,ATL
2014,2014090700,NO,3,2,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,-3,left,0,NA,M.Ingram,NA,NA,NA,NA,0,3,3,ATL
2014,2014090700,NO,3,3,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,-2,right,0,NA,P.Thomas,NA,NA,NA,NA,0,3,3,ATL
2014,2014090700,MID,3,1,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Deep,48,middle,0,NA,J.Morgan,NA,NA,NA,NA,0,3,3,ATL
2014,2014090700,MID,3,2,NO,ATL,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,P.Worrilow,NA,NA,NA,0,3,3,ATL
2014,2014090700,ATL,3,3,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,11,right,0,NA,J.Graham,NA,NA,NA,NA,0,3,3,ATL
2014,2014090700,ATL,3,1,NO,ATL,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,K.Biermann,NA,NA,NA,0,3,3,ATL
2014,2014090700,ATL,3,2,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,-3,middle,0,NA,P.Thomas,NA,NA,NA,NA,0,3,3,ATL
2014,2014090700,ATL,3,3,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Deep,33,left,0,NA,J.Morgan,NA,NA,NA,NA,0,3,3,ATL
2014,2014090700,NO,4,NA,ATL,NO,1,0,NA,NA,Kickoff,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,6,ATL
2014,2014090700,ATL,4,1,ATL,NO,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,guard,NA,D.Hawthorne,NA,NA,NA,0,0,6,ATL
2014,2014090700,ATL,4,2,ATL,NO,1,0,NA,NA,Pass,M.Ryan,00-0026143,1,Short,7,right,0,NA,R.White,NA,NA,NA,NA,0,0,6,ATL
2014,2014090700,MID,4,1,ATL,NO,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,0,6,ATL
2014,2014090700,NO,4,2,ATL,NO,1,0,NA,NA,Pass,M.Ryan,00-0026143,1,Short,1,right,0,NA,L.Toilolo,NA,NA,NA,NA,0,0,6,ATL
2014,2014090700,NO,4,1,ATL,NO,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,NA,NA,NA,NA,0,0,6,ATL
2014,2014090700,NO,4,2,ATL,NO,1,0,NA,NA,Pass,M.Ryan,00-0026143,1,Short,2,right,0,NA,L.Toilolo,NA,NA,NA,NA,0,0,6,ATL
2014,2014090700,NO,5,1,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,5,right,0,NA,J.Graham,NA,NA,NA,NA,0,6,6,ATL
2014,2014090700,NO,5,2,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,4,middle,0,NA,K.Robinson,NA,NA,NA,NA,0,6,6,ATL
2014,2014090700,NO,5,3,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,7,middle,0,NA,J.Graham,NA,NA,NA,NA,0,6,6,ATL
2014,2014090700,NO,5,1,NO,ATL,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,6,6,ATL
2014,2014090700,ATL,5,1,NO,ATL,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,guard,NA,R.Alford,NA,NA,NA,0,6,6,ATL
2014,2014090700,ATL,5,1,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,-7,right,0,NA,B.Watson,NA,NA,NA,NA,0,6,6,ATL
2014,2014090700,ATL,5,2,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,-1,right,0,NA,J.Graham,NA,NA,NA,NA,0,6,6,ATL
2014,2014090700,ATL,5,3,NO,ATL,1,0,NA,NA,Pass,D.Brees,00-0020531,1,Short,9,middle,0,NA,B.Cooks,NA,NA,NA,NA,0,6,6,ATL
2014,2014090700,ATL,6,1,ATL,NO,1,0,NA,NA,Pass,M.Ryan,00-0026143,1,Short,10,right,0,NA,L.Toilolo,NA,NA,NA,NA,0,0,13,ATL
2014,2014090700,ATL,6,2,ATL,NO,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,0,13,ATL
2014,2014090700,ATL,6,3,ATL,NO,1,0,NA,NA,Pass,M.Ryan,00-0026143,1,Deep,30,left,0,NA,D.Hester,NA,NA,NA,NA,0,0,13,ATL
2014,2014090700,NO,6,1,ATL,NO,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,guard,NA,NA,NA,NA,NA,0,0,13,ATL
2014,2014090700,NO,6,1,ATL,NO,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,NA,NA,NA,NA,0,0,13,ATL
2014,2014090700,NO,6,2,ATL,NO,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,0,13,ATL
